"","stationname","Date","RFID","dailywt","birthDate","sex","breed","birthWeight","weather_factor","age"
"28590","Belmont",2021-12-05,"982 123736288606",230.49,"2021-01-12","female","Composite",49,2,328
"28591","Belmont",2021-12-05,"982 123736288642",232.8,"2020-12-22","female","Composite",46,2,349
"28592","Belmont",2021-12-05,"982 123736288152",247.44,"2020-11-02","male","Brahman",37,2,399
"28593","Belmont",2021-12-05,"982 123736288543",151.82,"2021-02-04","female","Brahman",36,2,305
"28594","Belmont",2021-12-05,"982 123736288728",240.54,"2020-11-23","female","Brahman",29,2,378
"28595","Belmont",2021-12-05,"982 123736288569",186.08,"2021-02-08","female","Composite",44,2,301
"28596","Belmont",2021-12-05,"982 123736288485",233.61,"2020-11-26","female","Composite",41,2,375
"28597","Belmont",2021-12-05,"982 123736288603",171.28,"2021-01-11","female","Brahman",36,2,329
"28598","Belmont",2021-12-06,"982 123736288140",317.56,"2020-09-08","female","Brahman",31,2,455
"28599","Belmont",2021-12-06,"982 123736288137",258.73,"2020-10-15","female","Composite",44,2,418
"28600","Belmont",2021-12-06,"982 123736288741",304.6,"2020-11-10","female","Composite",32,2,392
"28601","Belmont",2021-12-06,"982 123736288521",250.31,"2020-12-09","female","Composite",38,2,363
"28602","Belmont",2021-12-06,"982 123736288175",266.06,"2020-10-06","female","Composite",28,2,427
"28603","Belmont",2021-12-06,"982 123736288057",207.68,"2020-12-14","female","Composite",41,2,358
"28604","Belmont",2021-12-06,"982 123736288613",202.2,"2021-01-11","female","Brahman",40,2,330
"28605","Belmont",2021-12-06,"982 123736288610",197.53,"2021-01-23","female","Composite",41,2,318
"28606","Belmont",2021-12-06,"982 123736288751",232.91,"2020-11-16","female","Composite",42,2,386
"28607","Belmont",2021-12-06,"982 123736288167",271.54,"2020-09-29","female","Brahman",30,2,434
"28608","Belmont",2021-12-06,"982 123736288620",203.77,"2021-01-11","female","Composite",48,2,330
"28609","Belmont",2021-12-06,"982 123736288593",236.24,"2021-01-05","female","Composite",43,2,336
"28610","Belmont",2021-12-06,"982 123736288145",319.09,"2020-09-08","female","Brahman",30,2,455
"28611","Belmont",2021-12-06,"982 123736288173",282.97,"2020-10-08","female","Brahman",22,2,425
"28612","Belmont",2021-12-06,"982 123736288569",191,"2021-02-08","female","Composite",44,2,302
"28613","Belmont",2021-12-06,"982 123736288760",235.63,"2020-11-18","female","Composite",44,2,384
"28614","Belmont",2021-12-06,"982 123766109079",64.77,"2021-11-21","female","Composite",45,2,16
"28615","Belmont",2021-12-06,"982 123736288026",202.1,"2020-12-14","female","Composite",44,2,358
"28616","Belmont",2021-12-06,"982 123736288675",230.59,"2020-12-27","female","Composite",45,2,345
"28617","Belmont",2021-12-06,"982 123736288748",219.16,"2020-11-25","female","Composite",36,2,377
"28618","Belmont",2021-12-06,"982 123736288603",151.91,"2021-01-11","female","Brahman",36,2,330
"28619","Belmont",2021-12-06,"982 123736288073",196.78,"2020-12-14","female","Brahman",40,2,358
"28620","Belmont",2021-12-06,"982 123736288759",211.65,"2020-11-24","female","Composite",40,2,378
"28621","Belmont",2021-12-06,"982 123736288650",180.6,"2020-12-31","female","Brahman",38,2,341
"28622","Belmont",2021-12-06,"982 123736288611",217.26,"2021-01-13","female","Composite",39,2,328
"28623","Belmont",2021-12-06,"982 123736288155",251.65,"2020-10-12","female","Composite",39,2,421
"28624","Belmont",2021-12-06,"982 123736288728",214.96,"2020-11-23","female","Brahman",29,2,379
"28625","Belmont",2021-12-06,"982 123736288161",219.86,"2020-10-03","female","Brahman",28,2,430
"28626","Belmont",2021-12-06,"982 123736288545",189.24,"2021-02-03","female","Composite",41,2,307
"28627","Belmont",2021-12-06,"982 123736288601",230.1,"2021-01-12","female","Composite",56,2,329
"28628","Belmont",2021-12-06,"982 123736288617",211.7,"2021-01-22","female","Composite",36,2,319
"28629","Belmont",2021-12-06,"982 123736288579",227.41,"2021-01-18","female","Composite",38,2,323
"28630","Belmont",2021-12-06,"982 123736288726",192.02,"2020-11-09","female","Composite",31,2,393
"28631","Belmont",2021-12-06,"982 123736288605",214.82,"2021-01-07","female","Composite",39,2,334
"28632","Belmont",2021-12-06,"982 123736288761",285.4,"2020-11-16","female","Composite",36,2,386
"28633","Belmont",2021-12-06,"982 123736288482",219.34,"2020-12-03","female","Composite",41,2,369
"28634","Belmont",2021-12-06,"982 123736288074",226.54,"2020-12-17","female","Composite",46,2,355
"28635","Belmont",2021-12-06,"982 123736288771",247.29,"2020-11-09","female","Composite",40,2,393
"28636","Belmont",2021-12-06,"982 123736288030",215.28,"2020-12-15","male","Composite",40,2,357
"28637","Belmont",2021-12-06,"982 123736288668",214.99,"2020-12-24","female","Composite",46,2,348
"28638","Belmont",2021-12-06,"982 123736288736",234.34,"2020-11-10","female","Brahman",24,2,392
"28639","Belmont",2021-12-06,"982 123736288667",221.57,"2020-12-29","female","Composite",46,2,343
"28640","Belmont",2021-12-06,"982 123724743300",255,"2020-11-05","female","Composite",34,2,397
"28641","Belmont",2021-12-06,"982 123736288535",173.97,"2021-01-28","female","Brahman",40,2,313
"28642","Belmont",2021-12-06,"982 123736288738",284.7,"2020-11-16","female","Brahman",34,2,386
"28643","Belmont",2021-12-06,"982 123736288478",233.71,"2020-12-09","female","Composite",39,2,363
"28644","Belmont",2021-12-06,"982 123736288764",236.95,"2020-11-12","female","Composite",42,2,390
"28645","Belmont",2021-12-06,"982 123736288127",236.06,"2020-11-05","female","Brahman",28,2,397
"28646","Belmont",2021-12-06,"982 123736288154",249.14,"2020-11-04","female","Brahman",31,2,398
"28647","Belmont",2021-12-06,"982 123736288618",224.08,"2021-01-25","female","Composite",58,2,316
"28648","Belmont",2021-12-06,"982 123766109060",73.92,"2021-11-12","female","Brahman",31,2,25
"28649","Belmont",2021-12-06,"982 123736288171",233.92,"2020-10-15","female","Brahman",32,2,418
"28650","Belmont",2021-12-06,"982 123766108788",72.16,"2021-10-27","female","Brahman",31,2,41
"28651","Belmont",2021-12-06,"982 123736288485",227.17,"2020-11-26","female","Composite",41,2,376
"28652","Belmont",2021-12-06,"982 123736288641",242.17,"2020-12-21","female","Composite",36,2,351
"28653","Belmont",2021-12-06,"982 123736288637",230.8,"2020-12-27","female","Composite",47,2,345
"28654","Belmont",2021-12-06,"982 123736288753",203.62,"2020-11-23","female","Brahman",28,2,379
"28655","Belmont",2021-12-06,"982 123736288666",255.94,"2021-01-04","female","Composite",52,2,337
"28656","Belmont",2021-12-06,"982 123736288750",241.04,"2020-11-12","female","Composite",39,2,390
"28657","Belmont",2021-12-06,"982 123736288734",264.32,"2020-11-19","female","Composite",34,2,383
"28658","Belmont",2021-12-06,"982 123766108970",65.25,"2021-11-25","female","Composite",38,2,12
"28659","Belmont",2021-12-06,"982 123766109246",93.77,"2021-09-30","female","Brahman",31,2,68
"28660","Belmont",2021-12-06,"982 123736288141",307.49,"2020-10-06","female","Composite",40,2,427
"28661","Belmont",2021-12-06,"982 123736288606",223.7,"2021-01-12","female","Composite",49,2,329
"28662","Belmont",2021-12-06,"982 123736288491",245.64,"2020-11-26","female","Composite",39,2,376
"28663","Belmont",2021-12-06,"982 123736288056",228.8,"2020-12-17","female","Composite",38,2,355
"28664","Belmont",2021-12-06,"982 123736288773",211.57,"2020-11-21","female","Brahman",31,2,381
"28665","Belmont",2021-12-06,"982 123736288670",226.27,"2021-01-04","female","Brahman",39,2,337
"28666","Belmont",2021-12-06,"982 123736288164",234.3,"2020-11-03","female","Brahman",34,2,399
"28667","Belmont",2021-12-06,"982 123736288174",263.08,"2020-09-22","female","Brahman",29,2,441
"28668","Belmont",2021-12-06,"982 123736288585",217.83,"2021-01-11","female","Composite",40,2,330
"28669","Belmont",2021-12-06,"982 123736288483",242.46,"2020-12-08","female","Composite",46,2,364
"28670","Belmont",2021-12-07,"982 123736288767",272.74,"2020-11-12","female","Composite",48,2,391
"28671","Belmont",2021-12-07,"982 123736288159",270.65,"2020-10-16","female","Composite",43,2,418
"28672","Belmont",2021-12-07,"982 123736288569",175.14,"2021-02-08","female","Composite",44,2,303
"28673","Belmont",2021-12-07,"982 123736288065",234.45,"2020-12-15","female","Composite",39,2,358
"28674","Belmont",2021-12-07,"982 123736288074",223.36,"2020-12-17","female","Composite",46,2,356
"28675","Belmont",2021-12-07,"982 123736288513",219.32,"2020-12-07","female","Brahman",34,2,366
"28676","Belmont",2021-12-07,"982 123736288554",175.3,"2021-02-09","female","Composite",42,2,302
"28677","Belmont",2021-12-07,"982 123736288769",232.56,"2020-11-10","female","Composite",38,2,393
"28678","Belmont",2021-12-07,"982 123736288613",204.6,"2021-01-11","female","Brahman",40,2,331
"28679","Belmont",2021-12-07,"982 123736288593",221.86,"2021-01-05","female","Composite",43,2,337
"28680","Belmont",2021-12-07,"982 123736288611",184.99,"2021-01-13","female","Composite",39,2,329
"28681","Belmont",2021-12-07,"982 123736288757",250.51,"2020-11-16","female","Composite",35,2,387
"28682","Belmont",2021-12-07,"982 123736288675",230.28,"2020-12-27","female","Composite",45,2,346
"28683","Belmont",2021-12-07,"982 123736288511",262.11,"2020-11-26","female","Composite",39,2,377
"28684","Belmont",2021-12-07,"982 123736288649",214.63,"2020-12-24","female","Brahman",40,2,349
"28685","Belmont",2021-12-07,"982 123736288051",275.93,"2020-12-14","male","Composite",48,2,359
"28686","Belmont",2021-12-07,"982 123736288127",240.22,"2020-11-05","female","Brahman",28,2,398
"28687","Belmont",2021-12-07,"982 123736288736",250.3,"2020-11-10","female","Brahman",24,2,393
"28688","Belmont",2021-12-07,"982 123736288578",210.58,"2021-01-07","female","Composite",43,2,335
"28689","Belmont",2021-12-07,"982 123736288606",211.3,"2021-01-12","female","Composite",49,2,330
"28690","Belmont",2021-12-07,"982 123736288030",224.17,"2020-12-15","male","Composite",40,2,358
"28691","Belmont",2021-12-07,"982 123736288131",269.17,"2020-10-20","female","Composite",42,2,414
"28692","Belmont",2021-12-07,"982 123736288171",254.87,"2020-10-15","female","Brahman",32,2,419
"28693","Belmont",2021-12-07,"982 123736288738",284.24,"2020-11-16","female","Brahman",34,2,387
"28694","Belmont",2021-12-07,"982 123736288596",202.71,"2021-01-12","female","Composite",36,2,330
"28695","Belmont",2021-12-07,"982 123736288610",184.69,"2021-01-23","female","Composite",41,2,319
"28696","Belmont",2021-12-07,"982 123736288041",242.55,"2020-12-15","female","Composite",41,2,358
"28697","Belmont",2021-12-07,"982 123736288618",222.61,"2021-01-25","female","Composite",58,2,317
"28698","Belmont",2021-12-07,"982 123736288590",228.8,"2021-01-04","female","Composite",40,2,338
"28699","Belmont",2021-12-07,"982 123736288150",255.9,"2020-10-08","female","Brahman",26,2,426
"28700","Belmont",2021-12-07,"982 123736288490",202.54,"2020-12-07","female","Brahman",32,2,366
"28701","Belmont",2021-12-07,"982 123736288626",245.14,"2020-12-27","male","Composite",45,2,346
"28702","Belmont",2021-12-07,"982 123736288585",221.8,"2021-01-11","female","Composite",40,2,331
"28703","Belmont",2021-12-07,"982 123736288168",220.78,"2020-11-02","male","Brahman",35,2,401
"28704","Belmont",2021-12-07,"982 123736288535",164.78,"2021-01-28","female","Brahman",40,2,314
"28705","Belmont",2021-12-07,"982 123736288521",263.1,"2020-12-09","female","Composite",38,2,364
"28706","Belmont",2021-12-07,"982 123736288579",222.4,"2021-01-18","female","Composite",38,2,324
"28707","Belmont",2021-12-07,"982 123736288739",223.86,"2020-11-18","female","Composite",33,2,385
"28708","Belmont",2021-12-07,"982 123736288642",235.18,"2020-12-22","female","Composite",46,2,351
"28709","Belmont",2021-12-07,"982 123736288174",264.58,"2020-09-22","female","Brahman",29,2,442
"28710","Belmont",2021-12-07,"982 123736288601",226.41,"2021-01-12","female","Composite",56,2,330
"28711","Belmont",2021-12-07,"982 123736288523",240.12,"2020-12-07","female","Composite",41,2,366
"28712","Belmont",2021-12-07,"982 123736288140",307.62,"2020-09-08","female","Brahman",31,2,456
"28713","Belmont",2021-12-07,"982 123736288482",224.61,"2020-12-03","female","Composite",41,2,370
"28714","Belmont",2021-12-07,"982 123736288622",248.3,"2021-01-11","female","Composite",44,2,331
"28715","Belmont",2021-12-07,"982 123736288164",236.54,"2020-11-03","female","Brahman",34,2,400
"28716","Belmont",2021-12-07,"982 123736288741",279.69,"2020-11-10","female","Composite",32,2,393
"28717","Belmont",2021-12-07,"982 123736288652",223.41,"2020-12-31","female","Composite",44,2,342
"28718","Belmont",2021-12-07,"982 123736288760",255.52,"2020-11-18","female","Composite",44,2,385
"28719","Belmont",2021-12-07,"982 123736288161",221.6,"2020-10-03","female","Brahman",28,2,431
"28720","Belmont",2021-12-07,"982 123736288771",245.44,"2020-11-09","female","Composite",40,2,394
"28721","Belmont",2021-12-07,"982 123736288674",218.77,"2020-12-27","female","Brahman",31,2,346
"28722","Belmont",2021-12-07,"982 123736288175",294.43,"2020-10-06","female","Composite",28,2,428
"28723","Belmont",2021-12-07,"982 123736288603",156.97,"2021-01-11","female","Brahman",36,2,331
"28724","Belmont",2021-12-07,"982 123736288734",259.34,"2020-11-19","female","Composite",34,2,384
"28725","Belmont",2021-12-07,"982 123736288750",239.37,"2020-11-12","female","Composite",39,2,391
"28726","Belmont",2021-12-07,"982 123736288764",240.6,"2020-11-12","female","Composite",42,2,391
"28727","Belmont",2021-12-07,"982 123736288728",240.1,"2020-11-23","female","Brahman",29,2,380
"28728","Belmont",2021-12-07,"982 123736288605",208.2,"2021-01-07","female","Composite",39,2,335
"28729","Belmont",2021-12-07,"982 123736288491",226.53,"2020-11-26","female","Composite",39,2,377
"28730","Belmont",2021-12-07,"982 123736288753",198.03,"2020-11-23","female","Brahman",28,2,380
"28731","Belmont",2021-12-07,"982 123736288173",269.71,"2020-10-08","female","Brahman",22,2,426
"28732","Belmont",2021-12-07,"982 123736288504",253.91,"2020-12-07","female","Composite",41,2,366
"28733","Belmont",2021-12-07,"982 123736288602",229.44,"2021-01-07","female","Composite",40,2,335
"28734","Belmont",2021-12-07,"982 123736288666",245.56,"2021-01-04","female","Composite",52,2,338
"28735","Belmont",2021-12-07,"982 123736288485",233.24,"2020-11-26","female","Composite",41,2,377
"28736","Belmont",2021-12-07,"982 123736288152",261.03,"2020-11-02","male","Brahman",37,2,401
"28737","Belmont",2021-12-07,"982 123736288132",222.5,"2020-10-13","female","Brahman",30,2,421
"28738","Belmont",2021-12-07,"982 123736288751",241.96,"2020-11-16","female","Composite",42,2,387
"28739","Belmont",2021-12-07,"982 123736288773",227.2,"2020-11-21","female","Brahman",31,2,382
"28740","Belmont",2021-12-07,"982 123736288479",230.68,"2020-12-07","female","Brahman",40,2,366
"28741","Belmont",2021-12-07,"982 123736288759",225.12,"2020-11-24","female","Composite",40,2,379
"28742","Belmont",2021-12-07,"982 123736288525",219.19,"2020-12-07","female","Brahman",31,2,366
"28743","Belmont",2021-12-07,"982 123736288145",303.58,"2020-09-08","female","Brahman",30,2,456
"28744","Belmont",2021-12-07,"982 123736288617",197.15,"2021-01-22","female","Composite",36,2,320
"28745","Belmont",2021-12-07,"982 123736288620",200.27,"2021-01-11","female","Composite",48,2,331
"28746","Belmont",2021-12-08,"982 123736288596",201.51,"2021-01-12","female","Composite",36,2,331
"28747","Belmont",2021-12-08,"982 123736288164",237.02,"2020-11-03","female","Brahman",34,2,401
"28748","Belmont",2021-12-08,"982 123736288140",293.98,"2020-09-08","female","Brahman",31,2,457
"28749","Belmont",2021-12-08,"982 123736288611",194.88,"2021-01-13","female","Composite",39,2,330
"28750","Belmont",2021-12-08,"982 123736288067",300.79,"2020-12-15","female","Composite",41,2,359
"28751","Belmont",2021-12-08,"982 123736288661",189.74,"2021-01-04","female","Composite",42,2,339
"28752","Belmont",2021-12-08,"982 123736288161",225.88,"2020-10-03","female","Brahman",28,2,432
"28753","Belmont",2021-12-08,"982 123736288154",243.31,"2020-11-04","female","Brahman",31,2,400
"28754","Belmont",2021-12-08,"982 123736288051",287.56,"2020-12-14","male","Composite",48,2,360
"28755","Belmont",2021-12-08,"982 123736288131",272.04,"2020-10-20","female","Composite",42,2,415
"28756","Belmont",2021-12-08,"982 123736288622",211.87,"2021-01-11","female","Composite",44,2,332
"28757","Belmont",2021-12-08,"982 123736288618",223.84,"2021-01-25","female","Composite",58,2,318
"28758","Belmont",2021-12-08,"982 123736288173",269.86,"2020-10-08","female","Brahman",22,2,427
"28759","Belmont",2021-12-08,"982 123736288633",265.28,"2020-12-27","female","Composite",46,2,347
"28760","Belmont",2021-12-08,"982 123736288741",266.88,"2020-11-10","female","Composite",32,2,394
"28761","Belmont",2021-12-08,"982 123736288726",189.31,"2020-11-09","female","Composite",31,2,395
"28762","Belmont",2021-12-08,"982 123766109253",100.76,"2021-09-30","female","Brahman",30,2,70
"28763","Belmont",2021-12-08,"982 123736288127",228.26,"2020-11-05","female","Brahman",28,2,399
"28764","Belmont",2021-12-08,"982 123736288521",252.48,"2020-12-09","female","Composite",38,2,365
"28765","Belmont",2021-12-08,"982 123736288663",220.6,"2020-12-23","female","Composite",40,2,351
"28766","Belmont",2021-12-08,"982 123766109252",80.42,"2021-09-30","female","Brahman",32,2,70
"28767","Belmont",2021-12-08,"982 123766109035",70.53,"2021-11-01","female","Brahman",36,2,38
"28768","Belmont",2021-12-08,"982 123766109249",102.92,"2021-10-04","female","Brahman",32,2,66
"28769","Belmont",2021-12-08,"982 123766109085",56.09,"2021-11-16","female","Brahman",38,2,23
"28770","Belmont",2021-12-08,"982 123766108798",82.99,"2021-10-28","female","Brahman",39,2,42
"28771","Belmont",2021-12-08,"982 123766109070",66.43,"2021-11-15","female","Brahman",28,2,24
"28772","Belmont",2021-12-08,"982 123766109246",89.78,"2021-09-30","female","Brahman",31,2,70
"28773","Belmont",2021-12-08,"982 123766109122",89.52,"2021-10-12","female","Brahman",30,2,58
"28774","Belmont",2021-12-08,"982 123736288168",218.12,"2020-11-02","male","Brahman",35,2,402
"28775","Belmont",2021-12-08,"982 123766109254",94.32,"2021-09-29","female","Brahman",31,2,71
"28776","Belmont",2021-12-08,"982 123766109046",68.51,"2021-11-12","female","Brahman",32,2,27
"28777","Belmont",2021-12-08,"982 123766109138",66.84,"2021-10-16","female","Brahman",31,2,54
"28778","Belmont",2021-12-08,"982 123766109060",58.38,"2021-11-12","female","Brahman",31,2,27
"28779","Belmont",2021-12-08,"982 123736288606",221.27,"2021-01-12","female","Composite",49,2,331
"28780","Belmont",2021-12-08,"982 123736288175",261.19,"2020-10-06","female","Composite",28,2,429
"28781","Belmont",2021-12-08,"982 123736288174",259.58,"2020-09-22","female","Brahman",29,2,443
"28782","Belmont",2021-12-08,"982 123736288547",201.98,"2021-02-01","female","Composite",38,2,311
"28783","Belmont",2021-12-08,"982 123766108788",93.97,"2021-10-27","female","Brahman",31,2,43
"28784","Belmont",2021-12-08,"982 123736288065",220.05,"2020-12-15","female","Composite",39,2,359
"28785","Belmont",2021-12-09,"982 123766109253",91.6,"2021-09-30","female","Brahman",30,2,71
"28786","Belmont",2021-12-09,"982 123736288610",195.58,"2021-01-23","female","Composite",41,2,321
"28787","Belmont",2021-12-09,"982 123736288607",183.71,"2021-01-07","female","Composite",38,2,337
"28788","Belmont",2021-12-09,"982 123736288626",243.62,"2020-12-27","male","Composite",45,2,348
"28789","Belmont",2021-12-09,"982 123766109254",100.58,"2021-09-29","female","Brahman",31,2,72
"28790","Belmont",2021-12-09,"982 123766109122",86.3,"2021-10-12","female","Brahman",30,2,59
"28791","Belmont",2021-12-09,"982 123736288569",183.16,"2021-02-08","female","Composite",44,2,305
"28792","Belmont",2021-12-09,"982 123736288675",243,"2020-12-27","female","Composite",45,2,348
"28793","Belmont",2021-12-09,"982 123736288757",236.04,"2020-11-16","female","Composite",35,2,389
"28794","Belmont",2021-12-09,"982 123736288145",326.68,"2020-09-08","female","Brahman",30,2,458
"28795","Belmont",2021-12-09,"982 123766108788",86.7,"2021-10-27","female","Brahman",31,2,44
"28796","Belmont",2021-12-09,"982 123736288140",324.96,"2020-09-08","female","Brahman",31,2,458
"28797","Belmont",2021-12-09,"982 123766109138",71.56,"2021-10-16","female","Brahman",31,2,55
"28798","Belmont",2021-12-09,"982 123736288521",256.02,"2020-12-09","female","Composite",38,2,366
"28799","Belmont",2021-12-09,"982 123766109246",93.62,"2021-09-30","female","Brahman",31,2,71
"28800","Belmont",2021-12-09,"982 123736288052",270.93,"2020-12-21","female","Composite",46,2,354
"28801","Belmont",2021-12-10,"982 123736288140",319.29,"2020-09-08","female","Brahman",31,2,459
"28802","Belmont",2021-12-10,"982 123736288669",246.45,"2021-01-04","female","Composite",56,2,341
"28803","Belmont",2021-12-10,"982 123736288605",227.83,"2021-01-07","female","Composite",39,2,338
"28804","Belmont",2021-12-10,"982 123736288756",249.82,"2020-11-17","female","Composite",36,2,389
"28805","Belmont",2021-12-10,"982 123736288650",195.56,"2020-12-31","female","Brahman",38,2,345
"28806","Belmont",2021-12-10,"982 123736288127",246.08,"2020-11-05","female","Brahman",28,2,401
"28807","Belmont",2021-12-10,"982 123736288491",255.66,"2020-11-26","female","Composite",39,2,380
"28808","Belmont",2021-12-10,"982 123736288618",234.05,"2021-01-25","female","Composite",58,2,320
"28809","Belmont",2021-12-10,"982 123724743300",269.92,"2020-11-05","female","Composite",34,2,401
"28810","Belmont",2021-12-10,"982 123736288585",235.71,"2021-01-11","female","Composite",40,2,334
"28811","Belmont",2021-12-10,"982 123736288603",175.54,"2021-01-11","female","Brahman",36,2,334
"28812","Belmont",2021-12-10,"982 123736288057",217.09,"2020-12-14","female","Composite",41,2,362
"28813","Belmont",2021-12-10,"982 123736288726",204.52,"2020-11-09","female","Composite",31,2,397
"28814","Belmont",2021-12-10,"982 123766109229",88.48,"2021-09-19","female","Composite",41,2,83
"28815","Belmont",2021-12-10,"982 123736288075",235.54,"2020-12-09","male","Composite",40,2,367
"28816","Belmont",2021-12-10,"982 123736288521",262.47,"2020-12-09","female","Composite",38,2,367
"28817","Belmont",2021-12-10,"982 123766109112",61.99,"2021-11-20","female","Composite",47,2,21
"28818","Belmont",2021-12-10,"982 123736288067",265.19,"2020-12-15","female","Composite",41,2,361
"28819","Belmont",2021-12-10,"982 123736288145",338.18,"2020-09-08","female","Brahman",30,2,459
"28820","Belmont",2021-12-10,"982 123736288051",276.93,"2020-12-14","male","Composite",48,2,362
"28821","Belmont",2021-12-10,"982 123736288609",234.83,"2021-01-19","female","Composite",41,2,326
"28822","Belmont",2021-12-10,"982 123736288771",236.2,"2020-11-09","female","Composite",40,2,397
"28823","Belmont",2021-12-10,"982 123736288175",279.43,"2020-10-06","female","Composite",28,2,431
"28824","Belmont",2021-12-10,"982 123736288507",217.24,"2020-12-08","female","Brahman",30,2,368
"28825","Belmont",2021-12-10,"982 123736288477",217.12,"2020-11-30","female","Composite",36,2,376
"28826","Belmont",2021-12-10,"982 123736288173",275.94,"2020-10-08","female","Brahman",22,2,429
"28827","Belmont",2021-12-10,"982 123736288579",234.95,"2021-01-18","female","Composite",38,2,327
"28828","Belmont",2021-12-10,"982 123736288490",224.6,"2020-12-07","female","Brahman",32,2,369
"28829","Belmont",2021-12-10,"982 123736288501",243.28,"2020-12-03","female","Composite",39,2,373
"28830","Belmont",2021-12-10,"982 123736288164",251.82,"2020-11-03","female","Brahman",34,2,403
"28831","Belmont",2021-12-10,"982 123736288736",258.38,"2020-11-10","female","Brahman",24,2,396
"28832","Belmont",2021-12-10,"982 123736288670",228.6,"2021-01-04","female","Brahman",39,2,341
"28833","Belmont",2021-12-10,"982 123736288152",260.28,"2020-11-02","male","Brahman",37,2,404
"28834","Belmont",2021-12-10,"982 123736288617",218.18,"2021-01-22","female","Composite",36,2,323
"28835","Belmont",2021-12-10,"982 123736288593",255.26,"2021-01-05","female","Composite",43,2,340
"28836","Belmont",2021-12-10,"982 123736288774",236.59,"2020-11-13","female","Brahman",29,2,393
"28837","Belmont",2021-12-10,"982 123736288728",240.95,"2020-11-23","female","Brahman",29,2,383
"28838","Belmont",2021-12-10,"982 123736288137",265.47,"2020-10-15","female","Composite",44,2,422
"28839","Belmont",2021-12-10,"982 123736288159",279.34,"2020-10-16","female","Composite",43,2,421
"28840","Belmont",2021-12-10,"982 123736288168",232.98,"2020-11-02","male","Brahman",35,2,404
"28841","Belmont",2021-12-10,"982 123766109219",91.66,"2021-09-11","female","Composite",30,2,91
"28842","Belmont",2021-12-10,"982 123736288622",245.26,"2021-01-11","female","Composite",44,2,334
"28843","Belmont",2021-12-10,"982 123736288569",188.88,"2021-02-08","female","Composite",44,2,306
"28844","Belmont",2021-12-10,"982 123736288055",291.62,"2020-12-21","female","Composite",49,2,355
"28845","Belmont",2021-12-10,"982 123736288154",258.69,"2020-11-04","female","Brahman",31,2,402
"28846","Belmont",2021-12-10,"982 123736288610",196.95,"2021-01-23","female","Composite",41,2,322
"28847","Belmont",2021-12-10,"982 123736288056",237.3,"2020-12-17","female","Composite",38,2,359
"28848","Belmont",2021-12-10,"982 123736288649",224.68,"2020-12-24","female","Brahman",40,2,352
"28849","Belmont",2021-12-10,"982 123736288596",210.23,"2021-01-12","female","Composite",36,2,333
"28850","Belmont",2021-12-10,"982 123736288478",241.3,"2020-12-09","female","Composite",39,2,367
"28851","Belmont",2021-12-10,"982 123736288150",264.47,"2020-10-08","female","Brahman",26,2,429
"28852","Belmont",2021-12-10,"982 123736288674",235.12,"2020-12-27","female","Brahman",31,2,349
"28853","Belmont",2021-12-10,"982 123736288632",253.07,"2020-12-31","male","Composite",59,2,345
"28854","Belmont",2021-12-10,"982 123736288668",233.1,"2020-12-24","female","Composite",46,2,352
"28855","Belmont",2021-12-10,"982 123736288767",284.38,"2020-11-12","female","Composite",48,2,394
"28856","Belmont",2021-12-10,"982 123736288171",254.9,"2020-10-15","female","Brahman",32,2,422
"28857","Belmont",2021-12-10,"982 123736288633",277.38,"2020-12-27","female","Composite",46,2,349
"28858","Belmont",2021-12-10,"982 123736288161",236.25,"2020-10-03","female","Brahman",28,2,434
"28859","Belmont",2021-12-10,"982 123736288666",273.88,"2021-01-04","female","Composite",52,2,341
"28860","Belmont",2021-12-10,"982 123736288174",272.83,"2020-09-22","female","Brahman",29,2,445
"28861","Belmont",2021-12-10,"982 123736288773",234.74,"2020-11-21","female","Brahman",31,2,385
"28862","Belmont",2021-12-10,"982 123736288554",180.18,"2021-02-09","female","Composite",42,2,305
"28863","Belmont",2021-12-10,"982 123736288675",250.19,"2020-12-27","female","Composite",45,2,349
"28864","Belmont",2021-12-10,"982 123736288041",249.13,"2020-12-15","female","Composite",41,2,361
"28865","Belmont",2021-12-10,"982 123736288065",244.86,"2020-12-15","female","Composite",39,2,361
"28866","Belmont",2021-12-10,"982 123736288667",242.02,"2020-12-29","female","Composite",46,2,347
"28867","Belmont",2021-12-10,"982 123736288038",239.47,"2020-12-15","female","Composite",46,2,361
"28868","Belmont",2021-12-10,"982 123736288769",244,"2020-11-10","female","Composite",38,2,396
"28869","Belmont",2021-12-10,"982 123736288652",248.76,"2020-12-31","female","Composite",44,2,345
"28870","Belmont",2021-12-10,"982 123736288590",225.47,"2021-01-04","female","Composite",40,2,341
"28871","Belmont",2021-12-10,"982 123736288753",231.63,"2020-11-23","female","Brahman",28,2,383
"28872","Belmont",2021-12-10,"982 123736288155",279.98,"2020-10-12","female","Composite",39,2,425
"28873","Belmont",2021-12-10,"982 123736288483",244.25,"2020-12-08","female","Composite",46,2,368
"28874","Belmont",2021-12-10,"982 123736288131",288.41,"2020-10-20","female","Composite",42,2,417
"28875","Belmont",2021-12-10,"982 123736288757",248.97,"2020-11-16","female","Composite",35,2,390
"28876","Belmont",2021-12-10,"982 123736288734",269.74,"2020-11-19","female","Composite",34,2,387
"28877","Belmont",2021-12-10,"982 123736288141",324.69,"2020-10-06","female","Composite",40,2,431
